location_id,plot_id,treatment_id,replication,plot_label,observation_day,date_of_observation,plant_count_1m,plant_count_5m,plant_count_15m,number_of_node,node_length_cm,millable_cane_count,cane_girth_cm,number_of_tillers,number_of_leaves,plant_height_cm,leaf_length_cm,leaf_breadth_cm,germination_pct,source_file,source_sheet
L001,P021,T7,R2,T7 A,40,,3,13,37,,,,,11,4,114,82,2.5,,college_biometric_observations.xlsx,40 DAY
L001,P021,T7,R2,T7 A,40,,3,13,38,,,,,10,6,128,103,3,,college_biometric_observations.xlsx,40 DAY
L001,P021,T7,R2,T7 A,40,,3,13,36,,,,,9,6,110,81,2.6,,college_biometric_observations.xlsx,40 DAY
L001,P021,T7,R2,T7 A,40,,3,13,37,,,,,9,7,133,90,3.2,,college_biometric_observations.xlsx,40 DAY
L001,P021,T7,R2,T7 A,40,,3,12,35,,,,,7,8,139,97,3,,college_biometric_observations.xlsx,40 DAY
L001,P022,T8,R2,T8 A,40,,2,9,30,,,,,14,8,160,121,3.6,,college_biometric_observations.xlsx,40 DAY
L001,P022,T8,R2,T8 A,40,,3,7,32,,,,,13,8,135,107,3.1,,college_biometric_observations.xlsx,40 DAY
L001,P022,T8,R2,T8 A,40,,3,10,31,,,,,17,8,140,105,2.7,,college_biometric_observations.xlsx,40 DAY
L001,P022,T8,R2,T8 A,40,,2,11,29,,,,,12,7,155,114,2.9,,college_biometric_observations.xlsx,40 DAY
L001,P022,T8,R2,T8 A,40,,3,11,30,,,,,19,8,145,104,3.6,,college_biometric_observations.xlsx,40 DAY
L001,P023,T9,R2,T9 A,40,,2,10,33,,,,,14,8,131,95,3.1,,college_biometric_observations.xlsx,40 DAY
L001,P023,T9,R2,T9 A,40,,2,12,34,,,,,13,9,140,110,3.5,,college_biometric_observations.xlsx,40 DAY
L001,P023,T9,R2,T9 A,40,,3,12,32,,,,,12,7,132,102,2.9,,college_biometric_observations.xlsx,40 DAY
L001,P023,T9,R2,T9 A,40,,3,11,35,,,,,10,8,134,101,3,,college_biometric_observations.xlsx,40 DAY
L001,P023,T9,R2,T9 A,40,,2,12,33,,,,,11,8,154,111,3.2,,college_biometric_observations.xlsx,40 DAY
L001,P024,T10,R2,T10 A,40,,2,10,30,,,,,14,8,143,97,2.5,,college_biometric_observations.xlsx,40 DAY
L001,P024,T10,R2,T10 A,40,,2,9,31,,,,,15,8,136,100,3.2,,college_biometric_observations.xlsx,40 DAY
L001,P024,T10,R2,T10 A,40,,3,8,30,,,,,10,7,138,105,3.6,,college_biometric_observations.xlsx,40 DAY
L001,P024,T10,R2,T10 A,40,,3,10,33,,,,,15,8,152,121,3.2,,college_biometric_observations.xlsx,40 DAY
L001,P024,T10,R2,T10 A,40,,2,10,32,,,,,9,8,155,110,3.1,,college_biometric_observations.xlsx,40 DAY
L001,P025,T11,R2,T11 A,40,,2,10,32,,,,,13,8,137,105,3.6,,college_biometric_observations.xlsx,40 DAY
L001,P025,T11,R2,T11 A,40,,3,11,30,,,,,17,8,145,110,3.5,,college_biometric_observations.xlsx,40 DAY
L001,P025,T11,R2,T11 A,40,,3,12,33,,,,,10,7,147,110,3.2,,college_biometric_observations.xlsx,40 DAY
L001,P025,T11,R2,T11 A,40,,2,11,33,,,,,14,8,126,96,2.5,,college_biometric_observations.xlsx,40 DAY
L001,P025,T11,R2,T11 A,40,,3,10,32,,,,,15,8,142,109,2.6,,college_biometric_observations.xlsx,40 DAY
L001,P026,T12,R2,T12 A,40,,3,13,37,,,,,12,8,129,82,2.7,,college_biometric_observations.xlsx,40 DAY
L001,P026,T12,R2,T12 A,40,,3,13,45,,,,,13,6,134,85,2.4,,college_biometric_observations.xlsx,40 DAY
L001,P026,T12,R2,T12 A,40,,3,12,38,,,,,9,8,122,80,2.4,,college_biometric_observations.xlsx,40 DAY
L001,P026,T12,R2,T12 A,40,,3,14,37,,,,,10,7,132,77,2.7,,college_biometric_observations.xlsx,40 DAY
L001,P026,T12,R2,T12 A,40,,3,14,37,,,,,14,9,143,119,3,,college_biometric_observations.xlsx,40 DAY
L001,P027,T13,R2,T13 A,40,,3,12,37,,,,,12,7,130,90,3,,college_biometric_observations.xlsx,40 DAY
L001,P027,T13,R2,T13 A,40,,3,13,35,,,,,7,6,116,88,2.5,,college_biometric_observations.xlsx,40 DAY
L001,P027,T13,R2,T13 A,40,,3,13,36,,,,,10,8,120,85,2.8,,college_biometric_observations.xlsx,40 DAY
L001,P027,T13,R2,T13 A,40,,3,12,39,,,,,9,7,125,96,2.6,,college_biometric_observations.xlsx,40 DAY
L001,P027,T13,R2,T13 A,40,,3,13,38,,,,,7,6,142,93,3.3,,college_biometric_observations.xlsx,40 DAY
L001,P028,T14,R2,T14 A,40,,3,12,33,,,,,11,8,133,98,3.1,,college_biometric_observations.xlsx,40 DAY
L001,P028,T14,R2,T14 A,40,,3,13,38,,,,,8,8,123,88,2.8,,college_biometric_observations.xlsx,40 DAY
L001,P028,T14,R2,T14 A,40,,3,13,36,,,,,7,6,130,100,3.3,,college_biometric_observations.xlsx,40 DAY
L001,P028,T14,R2,T14 A,40,,3,12,35,,,,,11,8,124,82,3.1,,college_biometric_observations.xlsx,40 DAY
L001,P028,T14,R2,T14 A,40,,3,13,38,,,,,14,7,135,86,2.7,,college_biometric_observations.xlsx,40 DAY
L001,P001,T1,R1,T1 A,50,,,,,,,,,9,8,145,95,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P001,T1,R1,T1 A,50,,,,,,,,,12,9,140,99,2.5,,college_biometric_observations.xlsx,50 DAY
L001,P001,T1,R1,T1 A,50,,,,,,,,,15,8,143,102,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P001,T1,R1,T1 A,50,,,,,,,,,11,8,152,92,3,,college_biometric_observations.xlsx,50 DAY
L001,P001,T1,R1,T1 A,50,,,,,,,,,8,9,155,94,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P002,T2,R1,T2 A,50,,,,,,,,,17,9,159,92,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P002,T2,R1,T2 A,50,,,,,,,,,26,8,142,94,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P002,T2,R1,T2 A,50,,,,,,,,,19,8,149,99,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P002,T2,R1,T2 A,50,,,,,,,,,22,9,121,89,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P002,T2,R1,T2 A,50,,,,,,,,,15,9,145,105,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P003,T3,R1,T3 A,50,,,,,,,,,16,9,145,89,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P003,T3,R1,T3 A,50,,,,,,,,,19,9,149,92,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P003,T3,R1,T3 A,50,,,,,,,,,24,9,152,105,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P003,T3,R1,T3 A,50,,,,,,,,,22,8,151,98,3.7,,college_biometric_observations.xlsx,50 DAY
L001,P003,T3,R1,T3 A,50,,,,,,,,,26,9,148,92,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P004,T4,R1,T4 A,50,,,,,,,,,22,9,145,92,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P004,T4,R1,T4 A,50,,,,,,,,,19,9,132,98,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P004,T4,R1,T4 A,50,,,,,,,,,17,8,146,96,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P004,T4,R1,T4 A,50,,,,,,,,,25,9,139,93,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P004,T4,R1,T4 A,50,,,,,,,,,28,10,145,99,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P005,T5,R1,T5 A,50,,,,,,,,,28,9,139,96,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P005,T5,R1,T5 A,50,,,,,,,,,22,9,133,98,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P005,T5,R1,T5 A,50,,,,,,,,,17,8,149,89,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P005,T5,R1,T5 A,50,,,,,,,,,21,9,151,103,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P005,T5,R1,T5 A,50,,,,,,,,,24,9,149,111,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P006,T6,R1,T6 A,50,,,,,,,,,23,8,148,89,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P006,T6,R1,T6 A,50,,,,,,,,,16,9,140,102,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P006,T6,R1,T6 A,50,,,,,,,,,19,9,151,95,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P006,T6,R1,T6 A,50,,,,,,,,,22,9,142,88,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P006,T6,R1,T6 A,50,,,,,,,,,25,9,150,94,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P007,T7,R1,T7 A,50,,,,,,,,,16,9,145,110,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P007,T7,R1,T7 A,50,,,,,,,,,18,9,155,102,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P007,T7,R1,T7 A,50,,,,,,,,,19,7,156,115,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P007,T7,R1,T7 A,50,,,,,,,,,18,8,140,89,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P007,T7,R1,T7 A,50,,,,,,,,,16,9,145,91,2.5,,college_biometric_observations.xlsx,50 DAY
L001,P008,T8,R1,T8 A,50,,,,,,,,,17,8,165,89,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P008,T8,R1,T8 A,50,,,,,,,,,14,9,152,98,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P008,T8,R1,T8 A,50,,,,,,,,,19,9,156,92,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P008,T8,R1,T8 A,50,,,,,,,,,21,9,159,95,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P008,T8,R1,T8 A,50,,,,,,,,,19,9,153,96,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P009,T9,R1,T9 A,50,,,,,,,,,15,9,161,94,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P009,T9,R1,T9 A,50,,,,,,,,,18,8,159,98,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P009,T9,R1,T9 A,50,,,,,,,,,22,8,155,96,4.2,,college_biometric_observations.xlsx,50 DAY
L001,P009,T9,R1,T9 A,50,,,,,,,,,19,9,145,89,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P009,T9,R1,T9 A,50,,,,,,,,,20,9,148,105,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P010,T10,R1,T10 A,50,,,,,,,,,17,9,170,105,2.5,,college_biometric_observations.xlsx,50 DAY
L001,P010,T10,R1,T10 A,50,,,,,,,,,18,9,155,112,3,,college_biometric_observations.xlsx,50 DAY
L001,P010,T10,R1,T10 A,50,,,,,,,,,16,9,162,99,2.3,,college_biometric_observations.xlsx,50 DAY
L001,P010,T10,R1,T10 A,50,,,,,,,,,14,8,159,103,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P010,T10,R1,T10 A,50,,,,,,,,,19,9,163,109,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P011,T11,R1,T11 A,50,,,,,,,,,19,9,165,92,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P011,T11,R1,T11 A,50,,,,,,,,,21,8,152,95,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P011,T11,R1,T11 A,50,,,,,,,,,16,9,149,94,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P011,T11,R1,T11 A,50,,,,,,,,,21,9,156,102,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P011,T11,R1,T11 A,50,,,,,,,,,19,9,154,94,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P012,T12,R1,T12 A,50,,,,,,,,,14,9,145,98,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P012,T12,R1,T12 A,50,,,,,,,,,9,8,121,102,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P012,T12,R1,T12 A,50,,,,,,,,,22,9,159,92,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P012,T12,R1,T12 A,50,,,,,,,,,19,9,149,99,3,,college_biometric_observations.xlsx,50 DAY
L001,P012,T12,R1,T12 A,50,,,,,,,,,16,9,162,106,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P013,T13,R1,T13 A,50,,,,,,,,,13,92,169,92,2.5,,college_biometric_observations.xlsx,50 DAY
L001,P013,T13,R1,T13 A,50,,,,,,,,,8,96,155,96,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P013,T13,R1,T13 A,50,,,,,,,,,17,49,152,99,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P013,T13,R1,T13 A,50,,,,,,,,,21,103,162,103,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P013,T13,R1,T13 A,50,,,,,,,,,16,105,166,105,3.7,,college_biometric_observations.xlsx,50 DAY
L001,P014,T14,R1,T14 A,50,,,,,,,,,11,9,153,107,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P014,T14,R1,T14 A,50,,,,,,,,,15,8,169,121,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P014,T14,R1,T14 A,50,,,,,,,,,19,9,172,114,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P014,T14,R1,T14 A,50,,,,,,,,,24,9,159,98,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P014,T14,R1,T14 A,50,,,,,,,,,18,9,155,102,3.7,,college_biometric_observations.xlsx,50 DAY
L001,P015,T1,R2,T1 A,50,,,,,,,,,17,8,160,122,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P015,T1,R2,T1 A,50,,,,,,,,,11,7,137,110,3.8,,college_biometric_observations.xlsx,50 DAY
L001,P015,T1,R2,T1 A,50,,,,,,,,,16,7,154,105,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P015,T1,R2,T1 A,50,,,,,,,,,8,9,104,104,2.8,,college_biometric_observations.xlsx,50 DAY
L001,P015,T1,R2,T1 A,50,,,,,,,,,16,7,140,110,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P016,T2,R2,T2 A,50,,,,,,,,,9,6,149,103,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P016,T2,R2,T2 A,50,,,,,,,,,13,7,150,109,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P016,T2,R2,T2 A,50,,,,,,,,,15,9,154,112,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P016,T2,R2,T2 A,50,,,,,,,,,17,8,156,110,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P016,T2,R2,T2 A,50,,,,,,,,,16,7,150,108,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P017,T3,R2,T3 A,50,,,,,,,,,14,8,154,105,4.3,,college_biometric_observations.xlsx,50 DAY
L001,P017,T3,R2,T3 A,50,,,,,,,,,19,7,135,102,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P017,T3,R2,T3 A,50,,,,,,,,,16,6,129,84,3,,college_biometric_observations.xlsx,50 DAY
L001,P017,T3,R2,T3 A,50,,,,,,,,,13,7,140,105,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P017,T3,R2,T3 A,50,,,,,,,,,14,8,156,103,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P018,T4,R2,T4 A,50,,,,,,,,,18,7,167,111,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P018,T4,R2,T4 A,50,,,,,,,,,17,8,139,113,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P018,T4,R2,T4 A,50,,,,,,,,,19,9,119,99,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P018,T4,R2,T4 A,50,,,,,,,,,18,9,149,105,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P018,T4,R2,T4 A,50,,,,,,,,,16,8,173,101,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P019,T5,R2,T5 A,50,,,,,,,,,9,8,148,109,4.1,,college_biometric_observations.xlsx,50 DAY
L001,P019,T5,R2,T5 A,50,,,,,,,,,18,9,139,111,3.8,,college_biometric_observations.xlsx,50 DAY
L001,P019,T5,R2,T5 A,50,,,,,,,,,14,7,146,98,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P019,T5,R2,T5 A,50,,,,,,,,,10,8,138,110,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P019,T5,R2,T5 A,50,,,,,,,,,17,9,149,115,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P020,T6,R2,T6 A,50,,,,,,,,,17,7,123,81,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P020,T6,R2,T6 A,50,,,,,,,,,19,9,115,98,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P020,T6,R2,T6 A,50,,,,,,,,,13,8,145,111,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P020,T6,R2,T6 A,50,,,,,,,,,18,9,134,104,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P020,T6,R2,T6 A,50,,,,,,,,,15,8,140,112,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P021,T7,R2,T7 A,50,,,,,,,,,16,8,182,119,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P021,T7,R2,T7 A,50,,,,,,,,,12,9,170,123,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P021,T7,R2,T7 A,50,,,,,,,,,14,8,167,113,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P021,T7,R2,T7 A,50,,,,,,,,,15,9,151,115,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P021,T7,R2,T7 A,50,,,,,,,,,19,8,147,106,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P022,T8,R2,T8 A,50,,,,,,,,,25,8,148,110,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P022,T8,R2,T8 A,50,,,,,,,,,21,9,150,113,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P022,T8,R2,T8 A,50,,,,,,,,,17,7,157,95,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P022,T8,R2,T8 A,50,,,,,,,,,15,8,149,103,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P022,T8,R2,T8 A,50,,,,,,,,,19,9,154,109,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P023,T9,R2,T9 A,50,,,,,,,,,19,8,140,99,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P023,T9,R2,T9 A,50,,,,,,,,,15,9,135,103,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P023,T9,R2,T9 A,50,,,,,,,,,19,8,139,112,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P023,T9,R2,T9 A,50,,,,,,,,,16,8,141,115,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P023,T9,R2,T9 A,50,,,,,,,,,14,9,146,106,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P024,T10,R2,T10 A,50,,,,,,,,,19,8,149,101,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P024,T10,R2,T10 A,50,,,,,,,,,17,9,153,109,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P024,T10,R2,T10 A,50,,,,,,,,,15,8,148,111,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P024,T10,R2,T10 A,50,,,,,,,,,21,8,160,118,3.3,,college_biometric_observations.xlsx,50 DAY
L001,P024,T10,R2,T10 A,50,,,,,,,,,24,9,148,105,2.8,,college_biometric_observations.xlsx,50 DAY
L001,P025,T11,R2,T11 A,50,,,,,,,,,19,8,167,128,4,,college_biometric_observations.xlsx,50 DAY
L001,P025,T11,R2,T11 A,50,,,,,,,,,14,8,146,106,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P025,T11,R2,T11 A,50,,,,,,,,,16,9,153,111,2.8,,college_biometric_observations.xlsx,50 DAY
L001,P025,T11,R2,T11 A,50,,,,,,,,,12,8,156,119,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P025,T11,R2,T11 A,50,,,,,,,,,17,8,139,95,2.9,,college_biometric_observations.xlsx,50 DAY
L001,P026,T12,R2,T12 A,50,,,,,,,,,18,9,157,110,3.2,,college_biometric_observations.xlsx,50 DAY
L001,P026,T12,R2,T12 A,50,,,,,,,,,19,8,149,112,3.6,,college_biometric_observations.xlsx,50 DAY
L001,P026,T12,R2,T12 A,50,,,,,,,,,17,7,160,103,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P026,T12,R2,T12 A,50,,,,,,,,,14,8,148,109,4.1,,college_biometric_observations.xlsx,50 DAY
L001,P026,T12,R2,T12 A,50,,,,,,,,,16,9,154,113,3.7,,college_biometric_observations.xlsx,50 DAY
L001,P027,T13,R2,T13 A,50,,,,,,,,,13,9,158,117,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P027,T13,R2,T13 A,50,,,,,,,,,18,8,147,109,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P027,T13,R2,T13 A,50,,,,,,,,,9,8,163,119,3.7,,college_biometric_observations.xlsx,50 DAY
L001,P027,T13,R2,T13 A,50,,,,,,,,,17,9,123,75,2.7,,college_biometric_observations.xlsx,50 DAY
L001,P027,T13,R2,T13 A,50,,,,,,,,,16,8,103,99,3.8,,college_biometric_observations.xlsx,50 DAY
L001,P028,T14,R2,T14 A,50,,,,,,,,,19,9,139,109,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P028,T14,R2,T14 A,50,,,,,,,,,24,8,135,105,3.1,,college_biometric_observations.xlsx,50 DAY
L001,P028,T14,R2,T14 A,50,,,,,,,,,22,9,145,96,3.9,,college_biometric_observations.xlsx,50 DAY
L001,P028,T14,R2,T14 A,50,,,,,,,,,18,8,128,108,3.5,,college_biometric_observations.xlsx,50 DAY
L001,P028,T14,R2,T14 A,50,,,,,,,,,17,8,153,114,3.4,,college_biometric_observations.xlsx,50 DAY
L001,P001,T1,R1,T1 A,60,,,,,,,,,12,9,170,106,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P001,T1,R1,T1 A,60,,,,,,,,,10,9,145,103,3.1,,college_biometric_observations.xlsx,60 DAY
L001,P001,T1,R1,T1 A,60,,,,,,,,,11,9,151,102,3.2,,college_biometric_observations.xlsx,60 DAY
L001,P001,T1,R1,T1 A,60,,,,,,,,,13,9,159,103,3.4,,college_biometric_observations.xlsx,60 DAY
L001,P001,T1,R1,T1 A,60,,,,,,,,,11,9,172,110,4.1,,college_biometric_observations.xlsx,60 DAY
L001,P002,T2,R1,T2 A,60,,,,,,,,,20,9,172,101,3.8,,college_biometric_observations.xlsx,60 DAY
L001,P002,T2,R1,T2 A,60,,,,,,,,,18,9,174,108,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P002,T2,R1,T2 A,60,,,,,,,,,27,9,175,110,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P002,T2,R1,T2 A,60,,,,,,,,,22,9,166,107,3.6,,college_biometric_observations.xlsx,60 DAY
L001,P002,T2,R1,T2 A,60,,,,,,,,,21,9,169,103,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P003,T3,R1,T3 A,60,,,,,,,,,19,10,180,110,3.4,,college_biometric_observations.xlsx,60 DAY
L001,P003,T3,R1,T3 A,60,,,,,,,,,20,9,155,104,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P003,T3,R1,T3 A,60,,,,,,,,,18,9,168,108,3,,college_biometric_observations.xlsx,60 DAY
L001,P003,T3,R1,T3 A,60,,,,,,,,,20,10,174,106,3.9,,college_biometric_observations.xlsx,60 DAY
L001,P003,T3,R1,T3 A,60,,,,,,,,,15,9,185,119,4.1,,college_biometric_observations.xlsx,60 DAY
L001,P004,T4,R1,T4 A,60,,,,,,,,,12,9,153,97,3.6,,college_biometric_observations.xlsx,60 DAY
L001,P004,T4,R1,T4 A,60,,,,,,,,,14,10,173,110,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P004,T4,R1,T4 A,60,,,,,,,,,15,9,180,105,2.9,,college_biometric_observations.xlsx,60 DAY
L001,P004,T4,R1,T4 A,60,,,,,,,,,14,9,179,110,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P004,T4,R1,T4 A,60,,,,,,,,,20,9,155,110,3.2,,college_biometric_observations.xlsx,60 DAY
L001,P005,T5,R1,T5 A,60,,,,,,,,,16,9,155,107,3.4,,college_biometric_observations.xlsx,60 DAY
L001,P005,T5,R1,T5 A,60,,,,,,,,,23,9,173,109,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P005,T5,R1,T5 A,60,,,,,,,,,21,10,165,104,3.2,,college_biometric_observations.xlsx,60 DAY
L001,P005,T5,R1,T5 A,60,,,,,,,,,16,9,170,110,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P005,T5,R1,T5 A,60,,,,,,,,,18,10,170,108,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P006,T6,R1,T6 A,60,,,,,,,,,15,9,164,105,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P006,T6,R1,T6 A,60,,,,,,,,,22,9,183,120,3.6,,college_biometric_observations.xlsx,60 DAY
L001,P006,T6,R1,T6 A,60,,,,,,,,,19,10,179,111,4,,college_biometric_observations.xlsx,60 DAY
L001,P006,T6,R1,T6 A,60,,,,,,,,,26,8,180,116,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P006,T6,R1,T6 A,60,,,,,,,,,19,10,168,109,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P007,T7,R1,T7 A,60,,,,,,,,,22,8,159,108,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P007,T7,R1,T7 A,60,,,,,,,,,17,9,163,109,3.4,,college_biometric_observations.xlsx,60 DAY
L001,P007,T7,R1,T7 A,60,,,,,,,,,20,10,165,110,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P007,T7,R1,T7 A,60,,,,,,,,,20,10,175,108,3.9,,college_biometric_observations.xlsx,60 DAY
L001,P007,T7,R1,T7 A,60,,,,,,,,,16,9,170,108,4,,college_biometric_observations.xlsx,60 DAY
L001,P008,T8,R1,T8 A,60,,,,,,,,,18,10,182,123,3.2,,college_biometric_observations.xlsx,60 DAY
L001,P008,T8,R1,T8 A,60,,,,,,,,,16,10,180,113,3.9,,college_biometric_observations.xlsx,60 DAY
L001,P008,T8,R1,T8 A,60,,,,,,,,,10,9,180,110,3.2,,college_biometric_observations.xlsx,60 DAY
L001,P008,T8,R1,T8 A,60,,,,,,,,,15,10,165,109,3.8,,college_biometric_observations.xlsx,60 DAY
L001,P008,T8,R1,T8 A,60,,,,,,,,,15,9,184,121,3.6,,college_biometric_observations.xlsx,60 DAY
L001,P009,T9,R1,T9 A,60,,,,,,,,,19,9,160,101,3.1,,college_biometric_observations.xlsx,60 DAY
L001,P009,T9,R1,T9 A,60,,,,,,,,,17,10,152,103,3.4,,college_biometric_observations.xlsx,60 DAY
L001,P009,T9,R1,T9 A,60,,,,,,,,,19,9,170,111,3.1,,college_biometric_observations.xlsx,60 DAY
L001,P009,T9,R1,T9 A,60,,,,,,,,,17,9,170,110,3.7,,college_biometric_observations.xlsx,60 DAY
L001,P009,T9,R1,T9 A,60,,,,,,,,,18,9,183,121,4.2,,college_biometric_observations.xlsx,60 DAY
L001,P010,T10,R1,T10 A,60,,,,,,,,,18,9,186,120,3.4,,college_biometric_observations.xlsx,60 DAY
L001,P010,T10,R1,T10 A,60,,,,,,,,,13,9,181,113,3.5,,college_biometric_observations.xlsx,60 DAY
L001,P010,T10,R1,T10 A,60,,,,,,,,,21,9,190,122,3,,college_biometric_observations.xlsx,60 DAY
L001,P010,T10,R1,T10 A,60,,,,,,,,,15,10,189,114,3.4,,college_biometric_observations.xlsx,60 DAY
